,long_date,Zip,total_num_crimes,crimes_per_capita,total_num_noise,month_year,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count,ZIP_CODE,Population,Income,311_Requests,Liquor_License_Counts,311_Per_Capita,Liquor_License_Per_Capita,School_rating,Bus_Stop_Ct,Bus_Stop_Per_Capita,L_Stop_Ct,L_Stop_Per_Capita,311-_Rat,Rat_Per_Capita,Pot_Hole_Count,Pothole_Per_Capita,Num_Rests,Rests_Per_Capita,starbucks_stores,Sbucks_Per_Capita,Public_Prop_Ct,Public_Prop_Per_Capita,Grocery_Store_Count,Grocery_Store_Per_Capita,Premium_Grocer,DOW_Close,30yr_Rates
1026,8/1/2018,60624,22,0.000481959,0,201808,139000,26,61.5,8,87.375,1500,154657,37,60624,45647,22992,11645,17,0.255,0.000372423,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,25964.82,4.55
1027,8/1/2018,60625,31,0.00033935,0,201808,312500,193,30.5,108,175.3129371,1100,439102,288,60625,91351,64117,9422,132,0.103,0.001444976,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,25964.82,4.55
1028,8/1/2018,60626,7,0.000118141,0,201808,187750,136,38.5,68,140.2272727,775,232359,207,60626,59251,40591,4082,71,0.069,0.001198292,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,25964.82,4.55
1029,8/1/2018,60629,25,0.000219329,0,201808,205550,126,37,80,133.2051282,1227,194828,245,60629,113984,42019,14734,54,0.129,0.000473751,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,25964.82,4.55
1030,8/1/2018,60630,18,0.000328581,0,201808,350049.5,144,31.5,84,182.1403509,1486.5,365529,221,60630,54781,72092,9269,86,0.169,0.001569887,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,25964.82,4.55
1031,8/1/2018,60631,7,0.000242786,0,201808,377050,108,34.5,68,206.336478,1439.5,396738,165,60631,28832,91034,4598,52,0.159,0.001803552,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,25964.82,4.55
1032,8/1/2018,60632,15,0.000171278,0,201808,219050,67,34,32,167.0975761,1145,219317,115,60632,87577,42758,14620,102,0.167,0.001164689,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,25964.82,4.55
1033,8/1/2018,60636,17,0.000330411,0,201808,45000,93,73,40,36.04428424,1115.5,58216,130,60636,51451,27310,14821,26,0.288,0.000505335,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,25964.82,4.55
1034,8/1/2018,60637,30,0.000525486,0,201808,199050,110,75.5,44,106.4516129,1525,261328,172,60637,57090,28785,8261,39,0.145,0.000683132,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,25964.82,4.55
1035,8/1/2018,60640,17,0.000229637,0,201808,283050,231,37.5,128,199.9166667,900,378682,373,60640,74030,53831,6096,182,0.082,0.002458463,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,25964.82,4.55
1036,8/1/2018,60641,14,0.00018964,0,201808,327050,136,41.5,64,180.5,1383,383242,226,60641,73824,60073,10767,99,0.146,0.001341027,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,25964.82,4.55
1037,8/1/2018,60644,17,0.000287848,0,201808,145050,35,41.5,16,93.301485,1400,135818,60,60644,59059,27262,9066,20,0.154,0.000338644,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,25964.82,4.55
1038,8/1/2018,60647,41,0.00041511,0,201808,539950,225,30.5,152,209.6179966,1150,604554,368,60647,98769,73443,14758,382,0.149,0.00386761,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,25964.82,4.55
1039,8/1/2018,60653,7,0.000202887,0,201808,359950,101,43.5,44,137.6220588,1800,384409,170,60653,34502,29569,5851,31,0.17,0.000898499,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,25964.82,4.55
1040,8/1/2018,60656,9,0.000331748,0,201808,310050,76,38,44,177.0958333,1251.5,323616,125,60656,27129,61599,3154,25,0.116,0.000921523,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,25964.82,4.55
1041,8/1/2018,60657,19,0.000284478,0,201808,507500,397,33,220,250,1150,705815,579,60657,66789,92295,8048,358,0.12,0.005360164,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,25964.82,4.55
1042,8/1/2018,60660,11,0.000230482,0,201808,250050,145,41.5,76,163.7276215,950,301176,228,60660,47726,49241,4140,66,0.087,0.001382894,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,25964.82,4.55
1043,8/1/2019,60602,41,0.585714286,0,201908,885664.2857,29,67,12,511.883869,1819.571429,1140884,35,60602,70,157125,506,44,7.229,0.628571429,4.5,21,0.3,6,0.085714286,9,0.000724463,12,0.00096595,80,0.006439668,0,0,3,0.042857143,0,0,0,26403.28,3.62
1044,8/1/2019,60605,3,0.000241488,0,201908,408621.4286,259,47,92,325.9419644,1220.571429,690950,418,60605,12423,111164,2357,170,0.19,0.013684295,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,26403.28,3.62
1045,8/1/2019,60607,19,0.001221708,0,201908,462849.5714,240,39,96,322.7164362,1221.428571,651699,350,60607,15552,93508,3678,306,0.236,0.019675926,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,26403.28,3.62
1046,8/1/2019,60608,35,0.000378493,0,201908,347135.7143,109,43,48,223.1310978,1220.857143,395789,189,60608,92472,44043,13453,133,0.145,0.001438273,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,26403.28,3.62
1047,8/1/2019,60609,15,0.000188753,0,201908,191378.5714,63,56,16,120.0738095,1324,255195,98,60609,79469,35179,15714,66,0.198,0.000830513,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,26403.28,3.62
1048,8/1/2019,60610,49,0.001031297,0,201908,567144.8571,463,53,184,346.6232287,1430,1089214,581,60610,47513,86803,2585,253,0.054,0.005324858,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,26403.28,3.62
1049,8/1/2019,60612,22,0.0005791,0,201908,355764.2857,99,43,56,189.1756047,1300,454665,155,60612,37990,41300,364083,45,9.584,0.001184522,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,26403.28,3.62
1050,8/1/2019,60613,19,0.00037588,0,201908,367335.7143,278,38,164,224.4360902,1057.142857,565138,403,60613,50548,82321,4890,193,0.097,0.003818153,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,26403.28,3.62
1051,8/1/2019,60614,41,0.000626203,0,201908,662421.4286,622,38,360,313.1083591,1355.714286,1067418,884,60614,65474,107461,7996,372,0.122,0.005681645,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,26403.28,3.62
1052,8/1/2019,60615,6,0.000133049,0,201908,258621.4286,180,49,64,144.3626374,1567.428571,422796,251,60615,45096,44111,4838,55,0.107,0.00121962,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,26403.28,3.62
1053,8/1/2019,60616,12,0.000254923,0,201908,393764.2857,180,42,92,259.0908607,1225.428571,453948,281,60616,47073,45997,5463,154,0.116,0.003271514,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,26403.28,3.62
1054,8/1/2019,60618,43,0.000438118,0,201908,475850,299,35,164,221.8892166,1429.142857,590831,427,60618,98147,73810,15905,290,0.162,0.002954752,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,26403.28,3.62
1055,8/1/2019,60620,17,0.000198202,0,201908,143564.2857,165,44,100,88.65852808,1350,142445,262,60620,85771,35890,16200,35,0.189,0.000408063,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,26403.28,3.62
1056,8/1/2019,60621,13,0.000273604,0,201908,49950,36,60,16,30.23762374,1148.571429,74269,52,60621,47514,20991,13071,17,0.275,0.000357789,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,26403.28,3.62
1057,8/1/2019,60622,31,0.000407814,0,201908,560335.7143,296,30,204,239.9801905,1271.428571,703222,421,60622,76015,93988,9133,225,0.12,0.002959942,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,26403.28,3.62
1058,8/1/2019,60623,41,0.000379124,0,201908,142407.1429,21,52,8,79.60884719,1496,140179,42,60623,108144,31634,18199,61,0.168,0.000564063,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,26403.28,3.62
1059,8/1/2019,60624,27,0.000591496,0,201908,147150,28,63,12,94.4301947,1342.857143,158891,40,60624,45647,22992,11645,17,0.255,0.000372423,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,26403.28,3.62
1060,8/1/2019,60625,25,0.00027367,0,201908,305664.2857,191,41,100,180.0989853,1057.142857,426186,277,60625,91351,64117,9422,132,0.103,0.001444976,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,26403.28,3.62
1061,8/1/2019,60626,4,6.75E-05,0,201908,183907.1429,119,43,52,149.9480519,921.4285714,231346,181,60626,59251,40591,4082,71,0.069,0.001198292,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,26403.28,3.62
1062,8/1/2019,60629,17,0.000149144,0,201908,215707.1429,95,45,28,141.2576394,1236.285714,204714,195,60629,113984,42019,14734,54,0.129,0.000473751,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,26403.28,3.62
1063,8/1/2019,60630,20,0.00036509,0,201908,341992.8571,131,39,80,181.9864295,1363.714286,346910,213,60630,54781,72092,9269,86,0.169,0.001569887,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,26403.28,3.62
1064,8/1/2019,60631,5,0.000173418,#N/A,201908,380764.2857,119,35,76,205.3398799,1623.857143,423617,175,60631,28832,91034,4598,52,0.159,0.001803552,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,26403.28,3.62
1065,8/1/2019,60632,25,0.000285463,0,201908,242843.1429,60,31,52,143.5497617,1490.285714,248069,102,60632,87577,42758,14620,102,0.167,0.001164689,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,26403.28,3.62
1066,8/1/2019,60636,10,0.00019436,0,201908,74764.28571,72,69,32,55.55612245,1198.285714,88310,109,60636,51451,27310,14821,26,0.288,0.000505335,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,26403.28,3.62
1067,8/1/2019,60637,29,0.00050797,0,201908,172478.5714,96,50,24,111.1721612,1342.857143,235863,148,60637,57090,28785,8261,39,0.145,0.000683132,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,26403.28,3.62
1068,8/1/2019,60640,18,0.000243145,0,201908,285668.7143,230,43,88,196.1718282,993.5714286,409381,353,60640,74030,53831,6096,182,0.082,0.002458463,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,26403.28,3.62
1069,8/1/2019,60641,10,0.000135457,0,201908,315764.2857,124,37,56,168.3759494,1190,399448,205,60641,73824,60073,10767,99,0.146,0.001341027,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,26403.28,3.62
1070,8/1/2019,60644,7,0.000118526,0,201908,129950,45,35,32,86.10630855,1400,136104,73,60644,59059,27262,9066,20,0.154,0.000338644,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,26403.28,3.62
1071,8/1/2019,60647,48,0.000485982,0,201908,508192.8571,228,38,124,243.7009011,1369,636860,357,60647,98769,73443,14758,382,0.149,0.00386761,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,26403.28,3.62
1072,8/1/2019,60653,11,0.000318822,0,201908,358564.2857,117,50,32,135.6234386,1807.142857,384876,175,60653,34502,29569,5851,31,0.17,0.000898499,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,26403.28,3.62
1073,8/1/2019,60656,7,0.000258026,0,201908,286264.2857,97,39,44,187.1948052,1157.142857,286621,138,60656,27129,61599,3154,25,0.116,0.000921523,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,26403.28,3.62
1074,8/1/2019,60657,14,0.000209615,0,201908,499621.4286,515,37,284,253.6607143,1200,615155,684,60657,66789,92295,8048,358,0.12,0.005360164,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,26403.28,3.62
1075,8/1/2019,60660,7,0.000146671,0,201908,235335.7143,173,44,88,167.0857143,1010.714286,292625,253,60660,47726,49241,4140,66,0.087,0.001382894,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,26403.28,3.62
1076,8/1/2020,60602,21,0.3,0,202008,759050,36,44,12,463.1818182,1653,1026475,39,60602,70,157125,506,44,7.229,0.628571429,4.5,21,0.3,6,0.085714286,9,0.000724463,12,0.00096595,80,0.006439668,0,0,3,0.042857143,0,0,0,28430.05,2.94
1077,8/1/2020,60605,6,0.000482975,0,202008,399050,337,35,176,310.6287425,1250,638986,536,60605,12423,111164,2357,170,0.19,0.013684295,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,28430.05,2.94
1078,8/1/2020,60607,10,0.000643004,0,202008,499050,287,28,184,346.9981238,1200,652145,437,60607,15552,93508,3678,306,0.236,0.019675926,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,28430.05,2.94
1079,8/1/2020,60608,15,0.000162211,0,202008,335050,108,30,68,247.6,1226,404934,197,60608,92472,44043,13453,133,0.145,0.001438273,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,28430.05,2.94
1080,8/1/2020,60609,7,8.81E-05,0,202008,268938,49,45,40,176.0510511,1453,314603,85,60609,79469,35179,15714,66,0.198,0.000830513,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,28430.05,2.94
1081,8/1/2020,60610,19,0.000399891,0,202008,525050,595,37,276,334.375,1275,899560,716,60610,47513,86803,2585,253,0.054,0.005324858,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,28430.05,2.94
1082,8/1/2020,60612,12,0.000315873,0,202008,369950,92,30,68,203.7037037,1300,472569,157,60612,37990,41300,364083,45,9.584,0.001184522,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,28430.05,2.94
1083,8/1/2020,60613,12,0.000237398,0,202008,325050,365,26,268,220,850,501520,527,60613,50548,82321,4890,193,0.097,0.003818153,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,28430.05,2.94
1084,8/1/2020,60614,31,0.00047347,0,202008,649950,693,31,420,318.1363636,1300,1018297,973,60614,65474,107461,7996,372,0.122,0.005681645,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,28430.05,2.94
1085,8/1/2020,60615,4,8.87E-05,0,202008,275050,159,52,60,149.4252874,1524,410023,252,60615,45096,44111,4838,55,0.107,0.00121962,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,28430.05,2.94
1086,8/1/2020,60616,12,0.000254923,0,202008,364950,202,29,120,282.9245283,1200,453231,329,60616,47073,45997,5463,154,0.116,0.003271514,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,28430.05,2.94
1087,8/1/2020,60618,36,0.000366797,0,202008,479950,234,24,184,243.3333333,1300,577744,441,60618,98147,73810,15905,290,0.162,0.002954752,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,28430.05,2.94
1088,8/1/2020,60620,14,0.000163225,0,202008,150049,75,59,56,92.45594714,1300,153483,218,60620,85771,35890,16200,35,0.189,0.000408063,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,28430.05,2.94
1089,8/1/2020,60621,7,0.000147325,0,202008,75050,25,56,16,65.51518761,1374,89721,48,60621,47514,20991,13071,17,0.275,0.000357789,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,28430.05,2.94
1090,8/1/2020,60622,25,0.000328882,0,202008,589950,259,25,228,252.8571429,1250,694766,454,60622,76015,93988,9133,225,0.12,0.002959942,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,28430.05,2.94
1091,8/1/2020,60623,16,0.000147951,0,202008,155050,15,70,12,80.53221289,1200,160538,46,60623,108144,31634,18199,61,0.168,0.000564063,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,28430.05,2.94
1092,8/1/2020,60624,19,0.000416238,0,202008,119050,21,87,4,88.80597015,1200,137041,34,60624,45647,22992,11645,17,0.255,0.000372423,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,28430.05,2.94
1093,8/1/2020,60625,16,0.000175149,0,202008,369050,152,24,152,199.8666667,1100,472460,275,60625,91351,64117,9422,132,0.103,0.001444976,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,28430.05,2.94
1094,8/1/2020,60626,3,5.06E-05,0,202008,198050,112,26,112,154.9,1000,220603,200,60626,59251,40591,4082,71,0.069,0.001198292,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,28430.05,2.94
1095,8/1/2020,60629,7,6.14E-05,0,202008,224050,65,38,56,139.954597,1424,213758,184,60629,113984,42019,14734,54,0.129,0.000473751,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,28430.05,2.94
1096,8/1/2020,60630,16,0.000292072,0,202008,330050,92,26,72,181.2834225,1300,338705,198,60630,54781,72092,9269,86,0.169,0.001569887,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,28430.05,2.94
1097,8/1/2020,60631,7,0.000242786,#N/A,202008,389050,83,39,52,204.2857143,1400,425297,180,60631,28832,91034,4598,52,0.159,0.001803552,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,28430.05,2.94
1098,8/1/2020,60632,7,7.99E-05,0,202008,269050,36,29,28,161.5,1680,276581,87,60632,87577,42758,14620,102,0.167,0.001164689,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,28430.05,2.94
1099,8/1/2020,60636,17,0.000330411,0,202008,85050,33,61,20,59.41558442,1080,97090,73,60636,51451,27310,14821,26,0.288,0.000505335,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,28430.05,2.94
1100,8/1/2020,60637,25,0.000437905,0,202008,230050,95,53,32,139.9,1452,346641,171,60637,57090,28785,8261,39,0.145,0.000683132,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,28430.05,2.94
1101,8/1/2020,60640,8,0.000108064,0,202008,290050,233,29,176,199.8571429,1000,384592,402,60640,74030,53831,6096,182,0.082,0.002458463,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,28430.05,2.94
1102,8/1/2020,60641,15,0.000203186,0,202008,375050,109,30,88,167.6,1022,415062,191,60641,73824,60073,10767,99,0.146,0.001341027,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,28430.05,2.94
1103,8/1/2020,60644,5,8.47E-05,0,202008,184950,22,39,16,113.6363636,1520,191675,56,60644,59059,27262,9066,20,0.154,0.000338644,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,28430.05,2.94
1104,8/1/2020,60647,28,0.00028349,0,202008,499950,241,22,204,230,1250,611337,458,60647,98769,73443,14758,382,0.149,0.00386761,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,28430.05,2.94
1105,8/1/2020,60653,5,0.000144919,0,202008,369950,71,32,60,146.1538462,1800,390098,153,60653,34502,29569,5851,31,0.17,0.000898499,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,28430.05,2.94
1106,8/1/2020,60656,6,0.000221166,0,202008,218050,87,28,72,160.4444444,1100,275517,164,60656,27129,61599,3154,25,0.116,0.000921523,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,28430.05,2.94
1107,8/1/2020,60657,19,0.000284478,0,202008,464950,493,24,400,250.8484848,1200,578042,731,60657,66789,92295,8048,358,0.12,0.005360164,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,28430.05,2.94
1108,8/1/2020,60660,10,0.000209529,0,202008,229548,154,38,88,173.7391304,1000,292302,265,60660,47726,49241,4140,66,0.087,0.001382894,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,28430.05,2.94
1109,9/1/2016,60602,37,0.528571429,0,201609,639950,19,40.5,8,414.2592593,1295,1361179,29,60602,70,157125,506,44,7.229,0.628571429,4.5,21,0.3,6,0.085714286,9,0.000724463,12,0.00096595,80,0.006439668,0,0,3,0.042857143,0,0,0,18308.15,3.46
1110,9/1/2016,60605,12,0.00096595,0,201609,439494,170,43,84,310.7954545,1273.5,535780,262,60605,12423,111164,2357,170,0.19,0.013684295,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,18308.15,3.46
1111,9/1/2016,60607,20,0.001286008,0,201609,409500,120,45,64,274.4047619,1309,557896,319,60607,15552,93508,3678,306,0.236,0.019675926,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,18308.15,3.46
1112,9/1/2016,60608,41,0.000443377,0,201609,312550,82,54,20,223.421875,1200,356851,146,60608,92472,44043,13453,133,0.145,0.001438273,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,18308.15,3.46
1113,9/1/2016,60609,15,0.000188753,0,201609,150000,59,64.5,12,127.1818182,1181,224442,106,60609,79469,35179,15714,66,0.198,0.000830513,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,18308.15,3.46
