Year,long_date,Zip,total_num_crimes,total_num_noise,month_year,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count,ZIP_CODE,Population,Income,311_Requests,Liquor_License_Counts,311_Per_Capita,Liquor_License_Per_Capita,School_rating,Bus_Stop_Ct,Bus_Stop_Per_Capita,L_Stop_Ct,L_Stop_Per_Capita,311-_Rat,Rat_Per_Capita,Pot_Hole_Count,Pothole_Per_Capita,Num_Rests,Rests_Per_Capita,starbucks_stores,Sbucks_Per_Capita,Public_Prop_Ct,Public_Prop_Per_Capita,Grocery_Store_Count,Grocery_Store_Per_Capita,Premium_Grocer,DOW_Close,30yr_Rates,predictions,Raw Diff,Abs Diff
2018,8/1/2018,60608,26,26,201808,300049,121,32.5,52,247.2038235,1150,346109,184,60608,92472,28026,13453,503,0.145,0.005,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,25964.82,4.55,213.0154039,34.18841962,34.18841962
2018,8/1/2018,60609,27,27,201808,217500,65,55.5,20,162.645149,1200,262811,99,60609,79469,25705,15714,271,0.198,0.003,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,25964.82,4.55,118.7864921,43.85865692,43.85865692
2018,8/1/2018,60610,47,47,201808,591050,442,44,164,340.625,1350,1046827,575,60610,47513,51294,2585,1171,0.054,0.025,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,25964.82,4.55,300.7650566,39.8599434,39.8599434
2018,8/1/2018,60612,26,26,201808,317550,92,39,40,171.0893417,1300,458260,131,60612,37990,25143,364083,252,9.584,0.007,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,25964.82,4.55,174.6103114,-3.520969657,3.520969657
2018,8/1/2018,60613,33,33,201808,338550,271,32.5,140,224.5113636,955,556586,399,60613,50548,48381,4890,937,0.097,0.019,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,25964.82,4.55,240.4852352,-15.97387162,15.97387162
2018,8/1/2018,60614,34,34,201808,753500,550,41.5,244,322.2527473,1349,1296767,786,60614,65474,68324,7996,1735,0.122,0.026,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,25964.82,4.55,326.3657581,-4.113010844,4.113010844
2018,8/1/2018,60615,5,5,201808,249550,182,57,60,135.0116071,1600,402588,268,60615,45096,31571,4838,242,0.107,0.005,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,25964.82,4.55,127.4920659,7.519541223,7.519541223
2018,8/1/2018,60616,21,21,201808,350000,151,41,80,243.7596899,1097.5,420695,256,60616,47073,30625,5463,598,0.116,0.013,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,25964.82,4.55,219.3520858,24.40760407,24.40760407
2018,8/1/2018,60618,35,35,201808,499950,305,32,184,212.5505226,1294,612726,428,60618,98147,41355,15905,1059,0.162,0.011,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,25964.82,4.55,213.9702182,-1.419695567,1.419695567
2018,8/1/2018,60620,18,18,201808,126950,189,58,76,80.69957324,1300.5,122698,284,60620,85771,36334,16200,159,0.189,0.002,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,25964.82,4.55,120.2002164,-39.50064314,39.50064314
2018,8/1/2018,60621,10,10,201808,49000,40,93,12,30.03418321,1571,57440,55,60621,47514,19718,13071,100,0.275,0.002,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,25964.82,4.55,41.11438353,-11.08020032,11.08020032
2018,8/1/2018,60622,29,29,201808,582500,296,30,188,249.975,1400,709249,417,60622,76015,38487,9133,1309,0.12,0.017,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,25964.82,4.55,210.8755616,39.09943836,39.09943836
2018,8/1/2018,60623,24,24,201808,115050,30,42,20,91.22291022,1306,159262,58,60623,108144,28203,18199,343,0.168,0.003,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,25964.82,4.55,107.7103289,-16.48741867,16.48741867
2018,8/1/2018,60624,22,22,201808,139000,26,61.5,8,87.375,1500,154657,37,60624,45647,22426,11645,95,0.255,0.002,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,25964.82,4.55,89.49116902,-2.116169017,2.116169017
2018,8/1/2018,60625,31,31,201808,312500,193,30.5,108,175.3129371,1100,439102,288,60625,91351,40083,9422,567,0.103,0.006,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,25964.82,4.55,224.353797,-49.04085988,49.04085988
2018,8/1/2018,60626,7,7,201808,187750,136,38.5,68,140.2272727,775,232359,207,60626,59251,31318,4082,419,0.069,0.007,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,25964.82,4.55,166.6431533,-26.41588057,26.41588057
2018,8/1/2018,60629,25,25,201808,205550,126,37,80,133.2051282,1227,194828,245,60629,113984,40279,14734,225,0.129,0.002,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,25964.82,4.55,133.7080743,-0.502946111,0.502946111
2018,8/1/2018,60630,18,18,201808,350049.5,144,31.5,84,182.1403509,1486.5,365529,221,60630,54781,47905,9269,369,0.169,0.007,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,25964.82,4.55,164.2667895,17.87356136,17.87356136
2018,8/1/2018,60631,7,7,201808,377050,108,34.5,68,206.336478,1439.5,396738,165,60631,28832,55316,4598,249,0.159,0.009,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,25964.82,4.55,199.9853364,6.351141642,6.351141642
2018,8/1/2018,60632,15,15,201808,219050,67,34,32,167.0975761,1145,219317,115,60632,87577,37406,14620,410,0.167,0.005,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,25964.82,4.55,186.3978363,-19.30026016,19.30026016
2018,8/1/2018,60636,17,17,201808,45000,93,73,40,36.04428424,1115.5,58216,130,60636,51451,27727,14821,118,0.288,0.002,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,25964.82,4.55,60.63060576,-24.58632152,24.58632152
2018,8/1/2018,60637,30,30,201808,199050,110,75.5,44,106.4516129,1525,261328,172,60637,57090,23228,8261,151,0.145,0.003,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,25964.82,4.55,146.8087756,-40.35716265,40.35716265
2018,8/1/2018,60640,17,17,201808,283050,231,37.5,128,199.9166667,900,378682,373,60640,74030,32466,6096,695,0.082,0.009,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,25964.82,4.55,215.5359089,-15.61924219,15.61924219
2018,8/1/2018,60641,14,14,201808,327050,136,41.5,64,180.5,1383,383242,226,60641,73824,42182,10767,394,0.146,0.005,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,25964.82,4.55,136.4091074,44.0908926,44.0908926
2018,8/1/2018,60644,17,17,201808,145050,35,41.5,16,93.301485,1400,135818,60,60644,59059,26930,9066,88,0.154,0.001,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,25964.82,4.55,113.0214942,-19.72000921,19.72000921
2018,8/1/2018,60647,41,41,201808,539950,225,30.5,152,209.6179966,1150,604554,368,60647,98769,35283,14758,1428,0.149,0.014,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,25964.82,4.55,196.147056,13.4709406,13.4709406
2018,8/1/2018,60653,7,7,201808,359950,101,43.5,44,137.6220588,1800,384409,170,60653,34502,14205,5851,118,0.17,0.003,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,25964.82,4.55,92.0886384,45.5334204,45.5334204
2018,8/1/2018,60656,9,9,201808,310050,76,38,44,177.0958333,1251.5,323616,125,60656,27129,47512,3154,106,0.116,0.004,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,25964.82,4.55,189.8874068,-12.79157351,12.79157351
2018,8/1/2018,60657,19,19,201808,507500,397,33,220,250,1150,705815,579,60657,66789,55647,8048,1655,0.12,0.025,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,25964.82,4.55,281.5752086,-31.57520864,31.57520864
2018,8/1/2018,60660,11,11,201808,250050,145,41.5,76,163.7276215,950,301176,228,60660,47726,34293,4140,289,0.087,0.006,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,25964.82,4.55,154.4204687,9.307152837,9.307152837
2019,8/1/2019,60602,41,41,201908,885664.2857,29,67,12,511.883869,1819.571429,1140884,35,60602,70,23750,506,208,7.229,2.971,4.5,21,0.3,6,0.085714286,9,0.000724463,12,0.00096595,80,0.006439668,0,0,3,0.042857143,0,0,0,26403.28,3.62,486.0496198,25.83424921,25.83424921
2019,8/1/2019,60605,3,3,201908,408621.4286,259,47,92,325.9419644,1220.571429,690950,418,60605,12423,56151,2357,835,0.19,0.067,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,26403.28,3.62,316.581798,9.360166378,9.360166378
2019,8/1/2019,60607,19,19,201908,462849.5714,240,39,96,322.7164362,1221.428571,651699,350,60607,15552,40972,3678,1105,0.236,0.071,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,26403.28,3.62,362.5329331,-39.81649694,39.81649694
2019,8/1/2019,60608,35,35,201908,347135.7143,109,43,48,223.1310978,1220.857143,395789,189,60608,92472,28026,13453,503,0.145,0.005,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,26403.28,3.62,225.5235559,-2.392458085,2.392458085
2019,8/1/2019,60609,15,15,201908,191378.5714,63,56,16,120.0738095,1324,255195,98,60609,79469,25705,15714,271,0.198,0.003,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,26403.28,3.62,115.6864527,4.387356793,4.387356793
2019,8/1/2019,60610,49,49,201908,567144.8571,463,53,184,346.6232287,1430,1089214,581,60610,47513,51294,2585,1171,0.054,0.025,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,26403.28,3.62,308.0704781,38.55275055,38.55275055
2019,8/1/2019,60612,22,22,201908,355764.2857,99,43,56,189.1756047,1300,454665,155,60612,37990,25143,364083,252,9.584,0.007,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,26403.28,3.62,177.4562497,11.71935505,11.71935505
2019,8/1/2019,60613,19,19,201908,367335.7143,278,38,164,224.4360902,1057.142857,565138,403,60613,50548,48381,4890,937,0.097,0.019,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,26403.28,3.62,235.8987014,-11.46261123,11.46261123
2019,8/1/2019,60614,41,41,201908,662421.4286,622,38,360,313.1083591,1355.714286,1067418,884,60614,65474,68324,7996,1735,0.122,0.026,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,26403.28,3.62,337.3874157,-24.27905663,24.27905663
2019,8/1/2019,60615,6,6,201908,258621.4286,180,49,64,144.3626374,1567.428571,422796,251,60615,45096,31571,4838,242,0.107,0.005,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,26403.28,3.62,134.0542402,10.30839719,10.30839719
2019,8/1/2019,60616,12,12,201908,393764.2857,180,42,92,259.0908607,1225.428571,453948,281,60616,47073,30625,5463,598,0.116,0.013,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,26403.28,3.62,218.4817881,40.60907262,40.60907262
2019,8/1/2019,60618,43,43,201908,475850,299,35,164,221.8892166,1429.142857,590831,427,60618,98147,41355,15905,1059,0.162,0.011,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,26403.28,3.62,225.735123,-3.845906364,3.845906364
2019,8/1/2019,60620,17,17,201908,143564.2857,165,44,100,88.65852808,1350,142445,262,60620,85771,36334,16200,159,0.189,0.002,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,26403.28,3.62,125.2758963,-36.61736822,36.61736822
2019,8/1/2019,60621,13,13,201908,49950,36,60,16,30.23762374,1148.571429,74269,52,60621,47514,19718,13071,100,0.275,0.002,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,26403.28,3.62,49.16305229,-18.92542855,18.92542855
2019,8/1/2019,60622,31,31,201908,560335.7143,296,30,204,239.9801905,1271.428571,703222,421,60622,76015,38487,9133,1309,0.12,0.017,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,26403.28,3.62,218.1809832,21.79920732,21.79920732
2019,8/1/2019,60623,41,41,201908,142407.1429,21,52,8,79.60884719,1496,140179,42,60623,108144,28203,18199,343,0.168,0.003,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,26403.28,3.62,126.1644586,-46.55561138,46.55561138
2019,8/1/2019,60624,27,27,201908,147150,28,63,12,94.4301947,1342.857143,158891,40,60624,45647,22426,11645,95,0.255,0.002,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,26403.28,3.62,99.02633219,-4.596137488,4.596137488
2019,8/1/2019,60625,25,25,201908,305664.2857,191,41,100,180.0989853,1057.142857,426186,277,60625,91351,40083,9422,567,0.103,0.006,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,26403.28,3.62,225.7132409,-45.61425556,45.61425556
2019,8/1/2019,60626,4,4,201908,183907.1429,119,43,52,149.9480519,921.4285714,231346,181,60626,59251,31318,4082,419,0.069,0.007,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,26403.28,3.62,170.2323388,-20.28428687,20.28428687
2019,8/1/2019,60629,17,17,201908,215707.1429,95,45,28,141.2576394,1236.285714,204714,195,60629,113984,40279,14734,225,0.129,0.002,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,26403.28,3.62,133.5810238,7.67661563,7.67661563
2019,8/1/2019,60630,20,20,201908,341992.8571,131,39,80,181.9864295,1363.714286,346910,213,60630,54781,47905,9269,369,0.169,0.007,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,26403.28,3.62,171.5722111,10.41421841,10.41421841
2019,8/1/2019,60631,5,5,201908,380764.2857,119,35,76,205.3398799,1623.857143,423617,175,60631,28832,55316,4598,249,0.159,0.009,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,26403.28,3.62,204.3177691,1.022110832,1.022110832
2019,8/1/2019,60632,25,25,201908,242843.1429,60,31,52,143.5497617,1490.285714,248069,102,60632,87577,37406,14620,410,0.167,0.005,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,26403.28,3.62,199.6492355,-56.09947377,56.09947377
2019,8/1/2019,60636,10,10,201908,74764.28571,72,69,32,55.55612245,1198.285714,88310,109,60636,51451,27727,14821,118,0.288,0.002,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,26403.28,3.62,61.24680243,-5.690679981,5.690679981
2019,8/1/2019,60637,29,29,201908,172478.5714,96,50,24,111.1721612,1342.857143,235863,148,60637,57090,23228,8261,151,0.145,0.003,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,26403.28,3.62,151.8844555,-40.71229427,40.71229427
2019,8/1/2019,60640,18,18,201908,285668.7143,230,43,88,196.1718282,993.5714286,409381,353,60640,74030,32466,6096,695,0.082,0.009,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,26403.28,3.62,222.0980832,-25.92625503,25.92625503
2019,8/1/2019,60641,10,10,201908,315764.2857,124,37,56,168.3759494,1190,399448,205,60641,73824,42182,10767,394,0.146,0.005,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,26403.28,3.62,139.2550457,29.12090371,29.12090371
2019,8/1/2019,60644,7,7,201908,129950,45,35,32,86.10630855,1400,136104,73,60644,59059,26930,9066,88,0.154,0.001,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,26403.28,3.62,111.4079493,-25.30164071,25.30164071
2019,8/1/2019,60647,48,48,201908,508192.8571,228,38,124,243.7009011,1369,636860,357,60647,98769,35283,14758,1428,0.149,0.014,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,26403.28,3.62,207.1687136,36.53218751,36.53218751
2019,8/1/2019,60653,11,11,201908,358564.2857,117,50,32,135.6234386,1807.142857,384876,175,60653,34502,14205,5851,118,0.17,0.003,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,26403.28,3.62,100.8805544,34.74288424,34.74288424
2019,8/1/2019,60656,7,7,201908,286264.2857,97,39,44,187.1948052,1157.142857,286621,138,60656,27129,47512,3154,106,0.116,0.004,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,26403.28,3.62,194.2198395,-7.025034325,7.025034325
2019,8/1/2019,60657,14,14,201908,499621.4286,515,37,284,253.6607143,1200,615155,684,60657,66789,55647,8048,1655,0.12,0.025,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,26403.28,3.62,283.6778997,-30.01718542,30.01718542
2019,8/1/2019,60660,7,7,201908,235335.7143,173,44,88,167.0857143,1010.714286,292625,253,60660,47726,34293,4140,289,0.087,0.006,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,26403.28,3.62,157.266407,9.819307343,9.819307343
2020,8/1/2020,60602,21,21,202008,759050,36,44,12,463.1818182,1653,1026475,39,60602,70,23750,506,208,7.229,2.971,4.5,21,0.3,6,0.085714286,9,0.000724463,12,0.00096595,80,0.006439668,0,0,3,0.042857143,0,0,0,28430.05,2.94,480.2041398,-17.02232165,17.02232165
2020,8/1/2020,60605,6,6,202008,399050,337,35,176,310.6287425,1250,638986,536,60605,12423,56151,2357,835,0.19,0.067,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,28430.05,2.94,327.8310039,-17.20226137,17.20226137
2020,8/1/2020,60607,10,10,202008,499050,287,28,184,346.9981238,1200,652145,437,60607,15552,40972,3678,1105,0.236,0.071,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,28430.05,2.94,364.8631725,-17.86504869,17.86504869
2020,8/1/2020,60608,15,15,202008,335050,108,30,68,247.6,1226,404934,197,60608,92472,28026,13453,503,0.145,0.005,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,28430.05,2.94,219.6780759,27.92192406,27.92192406
2020,8/1/2020,60609,7,7,202008,268938,49,45,40,176.0510511,1453,314603,85,60609,79469,25705,15714,271,0.198,0.003,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,28430.05,2.94,118.7599393,57.29111184,57.29111184
2020,8/1/2020,60610,19,19,202008,525050,595,37,276,334.375,1275,899560,716,60610,47513,51294,2585,1171,0.054,0.025,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,28430.05,2.94,294.7925261,39.58247389,39.58247389
2020,8/1/2020,60612,12,12,202008,369950,92,30,68,203.7037037,1300,472569,157,60612,37990,25143,364083,252,9.584,0.007,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,28430.05,2.94,179.0432418,24.66046191,24.66046191
2020,8/1/2020,60613,12,12,202008,325050,365,26,268,220,850,501520,527,60613,50548,48381,4890,937,0.097,0.019,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,28430.05,2.94,239.7154352,-19.71543519,19.71543519
2020,8/1/2020,60614,31,31,202008,649950,693,31,420,318.1363636,1300,1018297,973,60614,65474,68324,7996,1735,0.122,0.026,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,28430.05,2.94,338.9744079,-20.83804427,20.83804427
2020,8/1/2020,60615,4,4,202008,275050,159,52,60,149.4252874,1524,410023,252,60615,45096,31571,4838,242,0.107,0.005,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,28430.05,2.94,141.58721,7.83807738,7.83807738
2020,8/1/2020,60616,12,12,202008,364950,202,29,120,282.9245283,1200,453231,329,60616,47073,30625,5463,598,0.116,0.013,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,28430.05,2.94,227.5012523,55.423276,55.423276
2020,8/1/2020,60618,36,36,202008,479950,234,24,184,243.3333333,1300,577744,441,60618,98147,41355,15905,1059,0.162,0.011,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,28430.05,2.94,229.5518567,13.78147657,13.78147657
2020,8/1/2020,60620,14,14,202008,150049,75,59,56,92.45594714,1300,153483,218,60620,85771,36334,16200,159,0.189,0.002,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,28430.05,2.94,132.0656189,-39.60967176,39.60967176
2020,8/1/2020,60621,7,7,202008,75050,25,56,16,65.51518761,1374,89721,48,60621,47514,19718,13071,100,0.275,0.002,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,28430.05,2.94,53.72303326,11.79215435,11.79215435
2020,8/1/2020,60622,25,25,202008,589950,259,25,228,252.8571429,1250,694766,454,60622,76015,38487,9133,1309,0.12,0.017,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,28430.05,2.94,222.7409642,30.11617874,30.11617874
2020,8/1/2020,60623,16,16,202008,155050,15,70,12,80.53221289,1200,160538,46,60623,108144,28203,18199,343,0.168,0.003,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,28430.05,2.94,116.6027426,-36.07052969,36.07052969
2020,8/1/2020,60624,19,19,202008,119050,21,87,4,88.80597015,1200,137041,34,60624,45647,22426,11645,95,0.255,0.002,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,28430.05,2.94,102.0998187,-13.29384859,13.29384859
2020,8/1/2020,60625,16,16,202008,369050,152,24,152,199.8666667,1100,472460,275,60625,91351,40083,9422,567,0.103,0.006,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,28430.05,2.94,228.0434802,-28.17681351,28.17681351
2020,8/1/2020,60626,3,3,202008,198050,112,26,112,154.9,1000,220603,200,60626,59251,31318,4082,419,0.069,0.007,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,28430.05,2.94,178.5085558,-23.60855579,23.60855579
