long_date,Zip,total_num_crimes,total_num_noise,month_year,Full_date,short_date,zip_code,city_state,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count
10/1/2017,60616,13,13,201710.0,10/1/2017,10/2017,60616.0,"chicago, il",344500.0,163.0,51.0,68.0,256.4048151,1202.5,416610.0,261.0
10/1/2017,60617,19,19,201710.0,10/1/2017,10/2017,60617.0,"chicago, il",114450.0,246.0,62.0,88.0,82.90372671,1266.0,124917.0,338.0
10/1/2017,60618,37,37,201710.0,10/1/2017,10/2017,60618.0,"chicago, il",534500.0,291.0,33.5,140.0,216.084565,1537.5,657043.0,391.0
10/1/2017,60619,19,19,201710.0,10/1/2017,10/2017,60619.0,"chicago, il",110050.0,225.0,56.0,72.0,73.58539765,1248.0,116202.0,312.0
10/1/2017,60620,14,14,201710.0,10/1/2017,10/2017,60620.0,"chicago, il",129500.0,206.0,50.5,80.0,83.33333333,1300.0,126621.0,303.0
10/1/2017,60621,12,12,201710.0,10/1/2017,10/2017,60621.0,"chicago, il",49950.0,47.0,92.0,8.0,32.77777778,1382.0,63953.0,60.0
10/1/2017,60622,25,25,201710.0,10/1/2017,10/2017,60622.0,"chicago, il",580050.0,301.0,30.5,176.0,230.15625,1250.0,728016.0,422.0
10/1/2017,60623,30,30,201710.0,10/1/2017,10/2017,60623.0,"chicago, il",84950.0,27.0,66.5,8.0,59.25925926,1085.5,132643.0,42.0
10/1/2017,60624,27,27,201710.0,10/1/2017,10/2017,60624.0,"chicago, il",92525.0,30.0,64.5,8.0,54.35826002,1200.0,122164.0,44.0
10/1/2017,60625,28,28,201710.0,10/1/2017,10/2017,60625.0,"chicago, il",317500.0,186.0,40.0,76.0,178.9910159,1168.0,444893.0,275.0
10/1/2017,60626,8,8,201710.0,10/1/2017,10/2017,60626.0,"chicago, il",182500.0,139.0,42.0,56.0,141.3428571,915.0,223781.0,203.0
10/1/2017,60628,13,13,201710.0,10/1/2017,10/2017,60628.0,"chicago, il",74200.0,271.0,64.0,92.0,56.45410431,1200.0,82802.0,375.0
10/1/2017,60629,14,14,201710.0,10/1/2017,10/2017,60629.0,"chicago, il",186500.0,149.0,51.5,68.0,116.86757279999999,1197.5,173687.0,279.0
10/1/2017,60630,16,16,201710.0,10/1/2017,10/2017,60630.0,"chicago, il",315050.0,164.0,34.0,72.0,178.0782493,1236.0,328071.0,249.0
10/1/2017,60631,6,6,201710.0,10/1/2017,10/2017,60631.0,"chicago, il",379995.0,107.0,40.0,48.0,202.1966727,1304.5,417025.0,151.0
10/1/2017,60632,22,22,201710.0,10/1/2017,10/2017,60632.0,"chicago, il",195000.0,56.0,40.0,28.0,144.1580292,1097.5,201120.0,109.0
10/1/2017,60633,2,2,201710.0,10/1/2017,10/2017,60633.0,"chicago, il",115050.0,44.0,56.0,16.0,85.74283432,1184.5,114541.0,63.0
10/1/2017,60634,27,27,201710.0,10/1/2017,10/2017,60634.0,"chicago, il",312050.0,241.0,37.5,120.0,176.553103,1422.0,322650.0,352.0
10/1/2017,60636,17,17,201710.0,10/1/2017,10/2017,60636.0,"chicago, il",63050.0,90.0,74.0,24.0,40.33653846,1155.5,67165.0,118.0
10/1/2017,60637,27,27,201710.0,10/1/2017,10/2017,60637.0,"chicago, il",139050.0,104.0,64.5,36.0,95.60085837,1403.0,255345.0,141.0
10/1/2017,60638,15,15,201710.0,10/1/2017,10/2017,60638.0,"chicago, il",239300.0,169.0,38.5,76.0,167.8179825,1125.5,247726.0,264.0
10/1/2017,60639,13,13,201710.0,10/1/2017,10/2017,60639.0,"chicago, il",241300.0,70.0,41.5,36.0,149.95,1299.0,247215.0,122.0
10/1/2017,60640,13,13,201710.0,10/1/2017,10/2017,60640.0,"chicago, il",290050.0,229.0,43.5,96.0,197.6689821,1066.5,392629.0,349.0
10/1/2017,60641,22,22,201710.0,10/1/2017,10/2017,60641.0,"chicago, il",345050.0,152.0,40.5,64.0,170.70549240000003,1600.0,396259.0,234.0
10/1/2017,60642,17,17,201710.0,10/1/2017,10/2017,60642.0,"chicago, il",557550.0,109.0,30.5,60.0,272.1088435,1550.0,591394.0,159.0
10/1/2017,60643,30,30,201710.0,10/1/2017,10/2017,60643.0,"chicago, il",172050.0,242.0,58.5,92.0,108.65217390000001,1500.0,216824.0,351.0
10/1/2017,60644,10,10,201710.0,10/1/2017,10/2017,60644.0,"chicago, il",99350.0,43.0,59.5,8.0,53.83271238,1316.0,115453.0,66.0
10/1/2017,60645,9,9,201710.0,10/1/2017,10/2017,60645.0,"chicago, il",249950.0,132.0,44.0,52.0,140.6086957,1459.0,289036.0,192.0
10/1/2017,60646,6,6,201710.0,10/1/2017,10/2017,60646.0,"chicago, il",499950.0,118.0,47.0,52.0,211.6449511,1916.5,564342.0,163.0
10/1/2017,60647,52,52,201710.0,10/1/2017,10/2017,60647.0,"chicago, il",499950.0,227.0,32.0,132.0,188.62916830000003,1054.0,611845.0,356.0
10/1/2017,60649,9,9,201710.0,10/1/2017,10/2017,60649.0,"chicago, il",99800.0,98.0,84.0,28.0,63.40909091,1424.0,151059.0,152.0
10/1/2017,60651,26,26,201710.0,10/1/2017,10/2017,60651.0,"chicago, il",205000.0,47.0,35.5,28.0,112.41799440000001,1222.0,217137.0,95.0
10/1/2017,60652,8,8,201710.0,10/1/2017,10/2017,60652.0,"chicago, il",190000.0,126.0,44.0,76.0,143.5510967,1165.0,190147.0,206.0
10/1/2017,60653,9,9,201710.0,10/1/2017,10/2017,60653.0,"chicago, il",257550.0,111.0,43.0,48.0,134.5740741,1600.0,312925.0,171.0
10/1/2017,60654,12,12,201710.0,10/1/2017,10/2017,60654.0,"chicago, il",576300.0,204.0,43.5,104.0,404.38423650000004,1253.0,868795.0,333.0
10/1/2017,60655,5,5,201710.0,10/1/2017,10/2017,60655.0,"chicago, il",247000.0,80.0,39.5,28.0,176.19047619999998,1237.0,261049.0,118.0
10/1/2017,60656,3,3,201710.0,10/1/2017,10/2017,60656.0,"chicago, il",289050.0,75.0,37.5,44.0,172.70833330000002,1004.5,270672.0,122.0
10/1/2017,60657,26,26,201710.0,10/1/2017,10/2017,60657.0,"chicago, il",549050.0,424.0,38.5,184.0,258.974359,1300.0,737942.0,592.0
10/1/2017,60659,12,12,201710.0,10/1/2017,10/2017,60659.0,"chicago, il",294550.0,81.0,42.5,40.0,158.25,1200.0,304514.0,123.0
10/1/2017,60660,9,9,201710.0,10/1/2017,10/2017,60660.0,"chicago, il",218800.0,148.0,41.0,68.0,156.45569619999998,875.0,277839.0,227.0
10/1/2017,60661,32,32,201710.0,10/1/2017,10/2017,60661.0,"chicago, il",344550.0,26.0,32.5,16.0,325.09888589999997,1000.0,435965.0,49.0
10/1/2017,60706,0,0,,,,,,,,,,,,,
10/1/2017,60707,11,11,,,,,,,,,,,,,
10/1/2017,60712,4,4,,,,,,,,,,,,,
10/1/2017,60714,2,2,,,,,,,,,,,,,
10/1/2017,60827,1,1,,,,,,,,,,,,,
10/1/2017,90615,7,7,,,,,,,,,,,,,
10/1/2018,9020,0,0,,,,,,,,,,,,,
10/1/2018,60068,0,0,,,,,,,,,,,,,
10/1/2018,60202,3,3,,,,,,,,,,,,,
10/1/2018,60302,19,19,,,,,,,,,,,,,
10/1/2018,60409,0,0,,,,,,,,,,,,,
10/1/2018,60459,1,1,,,,,,,,,,,,,
10/1/2018,60602,69,69,201810.0,10/1/2018,10/2018,60602.0,"chicago, il",787000.0,22.0,37.5,4.0,477.2727273,1607.0,989426.0,25.0
10/1/2018,60605,13,13,201810.0,10/1/2018,10/2018,60605.0,"chicago, il",455050.0,258.0,48.0,88.0,318.8742497,1300.0,730378.0,324.0
10/1/2018,60607,21,21,201810.0,10/1/2018,10/2018,60607.0,"chicago, il",450050.0,188.0,41.0,88.0,319.17668619999995,1150.0,623262.0,319.0
10/1/2018,60608,43,43,201810.0,10/1/2018,10/2018,60608.0,"chicago, il",309950.0,125.0,50.0,40.0,243.198681,1200.0,350976.0,181.0
10/1/2018,60609,13,13,201810.0,10/1/2018,10/2018,60609.0,"chicago, il",239050.0,73.0,42.0,32.0,157.41452990000002,1322.5,265200.0,107.0
10/1/2018,60610,65,65,201810.0,10/1/2018,10/2018,60610.0,"chicago, il",577050.0,430.0,49.5,136.0,331.5340909,1325.0,1024103.0,537.0
10/1/2018,60611,14,14,201810.0,10/1/2018,10/2018,60611.0,"chicago, il",595050.0,698.0,59.0,184.0,410.5263158,1304.0,990993.0,855.0
10/1/2018,60612,25,25,201810.0,10/1/2018,10/2018,60612.0,"chicago, il",357550.0,92.0,46.0,40.0,163.68589740000002,1300.0,501621.0,122.0
10/1/2018,60613,28,28,201810.0,10/1/2018,10/2018,60613.0,"chicago, il",320000.0,290.0,33.0,152.0,212.6964286,900.0,531165.0,371.0
10/1/2018,60614,43,43,201810.0,10/1/2018,10/2018,60614.0,"chicago, il",739550.0,584.0,40.0,240.0,321.675,1400.0,1260499.0,790.0
10/1/2018,60615,10,10,201810.0,10/1/2018,10/2018,60615.0,"chicago, il",250000.0,175.0,68.5,52.0,143.7882883,1700.0,389216.0,242.0
10/1/2018,60616,12,12,201810.0,10/1/2018,10/2018,60616.0,"chicago, il",357550.0,174.0,41.5,56.0,258.6436645,1115.5,415090.0,261.0
10/1/2018,60617,23,23,201810.0,10/1/2018,10/2018,60617.0,"chicago, il",120050.0,177.0,52.5,68.0,85.82814955,1242.0,125391.0,279.0
10/1/2018,60618,36,36,201810.0,10/1/2018,10/2018,60618.0,"chicago, il",487050.0,330.0,34.0,148.0,200.09920380000003,1233.5,592438.0,439.0
10/1/2018,60619,29,29,201810.0,10/1/2018,10/2018,60619.0,"chicago, il",129950.0,182.0,48.5,76.0,79.74883562,1257.0,129039.0,282.0
10/1/2018,60620,23,23,201810.0,10/1/2018,10/2018,60620.0,"chicago, il",138300.0,194.0,55.0,84.0,86.77486374,1300.0,131075.0,292.0
10/1/2018,60621,26,26,201810.0,10/1/2018,10/2018,60621.0,"chicago, il",45050.0,35.0,64.0,12.0,23.66730038,1365.0,62007.0,52.0
10/1/2018,60622,47,47,201810.0,10/1/2018,10/2018,60622.0,"chicago, il",577050.0,354.0,31.5,168.0,243.05849500000002,1355.0,688173.0,460.0
10/1/2018,60623,37,37,201810.0,10/1/2018,10/2018,60623.0,"chicago, il",139950.0,24.0,64.5,8.0,79.80295567,1420.0,207969.0,45.0
10/1/2018,60624,20,20,201810.0,10/1/2018,10/2018,60624.0,"chicago, il",134450.0,22.0,40.0,12.0,77.5,1450.0,143474.0,38.0
10/1/2018,60625,36,36,201810.0,10/1/2018,10/2018,60625.0,"chicago, il",335050.0,185.0,35.0,72.0,193.1282051,1147.5,457769.0,248.0
10/1/2018,60626,6,6,201810.0,10/1/2018,10/2018,60626.0,"chicago, il",184000.0,155.0,45.0,64.0,136.7045455,765.0,223407.0,206.0
10/1/2018,60628,17,17,201810.0,10/1/2018,10/2018,60628.0,"chicago, il",90050.0,255.0,51.5,92.0,63.25,1200.0,94419.0,381.0
10/1/2018,60629,12,12,201810.0,10/1/2018,10/2018,60629.0,"chicago, il",206050.0,132.0,46.0,72.0,130.15539840000002,1302.5,195453.0,246.0
10/1/2018,60630,14,14,201810.0,10/1/2018,10/2018,60630.0,"chicago, il",346250.0,151.0,34.0,76.0,180.58469309999998,1388.5,350320.0,217.0
10/1/2018,60631,5,5,201810.0,10/1/2018,10/2018,60631.0,"chicago, il",362000.0,125.0,36.0,60.0,199.7896613,1317.5,386971.0,174.0
10/1/2018,60632,16,16,201810.0,10/1/2018,10/2018,60632.0,"chicago, il",225500.0,56.0,44.0,16.0,166.0012017,1218.0,226500.0,100.0
10/1/2018,60633,1,1,201810.0,10/1/2018,10/2018,60633.0,"chicago, il",122050.0,48.0,82.5,20.0,97.5443892,1138.5,121850.0,60.0
10/1/2018,60634,30,30,201810.0,10/1/2018,10/2018,60634.0,"chicago, il",309450.0,256.0,37.5,128.0,177.60719939999998,1384.0,312443.0,363.0
10/1/2018,60636,18,18,201810.0,10/1/2018,10/2018,60636.0,"chicago, il",58500.0,102.0,59.0,32.0,45.41666667,1059.0,69245.0,136.0
10/1/2018,60637,20,20,201810.0,10/1/2018,10/2018,60637.0,"chicago, il",189950.0,92.0,65.5,36.0,102.45,1300.0,252013.0,143.0
10/1/2018,60638,14,14,201810.0,10/1/2018,10/2018,60638.0,"chicago, il",252000.0,165.0,42.0,76.0,173.30158730000002,1175.0,265827.0,247.0
10/1/2018,60639,20,20,201810.0,10/1/2018,10/2018,60639.0,"chicago, il",267500.0,81.0,40.5,48.0,141.2214286,1325.0,266828.0,119.0
10/1/2018,60640,19,19,201810.0,10/1/2018,10/2018,60640.0,"chicago, il",290000.0,248.0,38.0,132.0,198.66666669999998,1000.0,376658.0,336.0
10/1/2018,60641,9,9,201810.0,10/1/2018,10/2018,60641.0,"chicago, il",325050.0,154.0,45.5,72.0,175.0,1551.0,396774.0,234.0
10/1/2018,60642,14,14,201810.0,10/1/2018,10/2018,60642.0,"chicago, il",538550.0,115.0,27.5,76.0,251.89584989999997,1430.0,607995.0,141.0
10/1/2018,60643,19,19,201810.0,10/1/2018,10/2018,60643.0,"chicago, il",202450.0,247.0,43.5,88.0,120.36147340000002,1552.5,237656.0,338.0
10/1/2018,60644,12,12,201810.0,10/1/2018,10/2018,60644.0,"chicago, il",150950.0,33.0,49.5,12.0,84.41416583,1492.0,150006.0,58.0
10/1/2018,60645,14,14,201810.0,10/1/2018,10/2018,60645.0,"chicago, il",246750.0,132.0,45.0,48.0,139.3388889,1300.0,287533.0,183.0
10/1/2018,60646,8,8,201810.0,10/1/2018,10/2018,60646.0,"chicago, il",465050.0,126.0,39.0,52.0,212.66511269999998,1850.5,528945.0,168.0
10/1/2018,60647,41,41,201810.0,10/1/2018,10/2018,60647.0,"chicago, il",499494.0,251.0,34.0,116.0,213.974359,1136.0,594554.0,363.0
10/1/2018,60649,12,12,201810.0,10/1/2018,10/2018,60649.0,"chicago, il",114950.0,85.0,54.5,32.0,67.62152778,1500.0,148016.0,124.0
10/1/2018,60651,33,33,201810.0,10/1/2018,10/2018,60651.0,"chicago, il",239500.0,50.0,40.5,28.0,124.7557486,1434.5,232278.0,90.0
10/1/2018,60652,7,7,201810.0,10/1/2018,10/2018,60652.0,"chicago, il",207500.0,113.0,30.5,60.0,148.01669980000003,1192.5,197729.0,197.0
10/1/2018,60653,6,6,201810.0,10/1/2018,10/2018,60653.0,"chicago, il",367500.0,112.0,54.5,48.0,137.55952380000002,2004.0,395916.0,167.0
10/1/2018,60654,12,12,201810.0,10/1/2018,10/2018,60654.0,"chicago, il",517500.0,274.0,46.0,80.0,400.3699137,1280.0,895156.0,373.0
10/1/2018,60655,11,11,201810.0,10/1/2018,10/2018,60655.0,"chicago, il",259950.0,104.0,38.0,56.0,174.5236736,1325.5,284533.0,139.0
10/1/2018,60656,10,10,201810.0,10/1/2018,10/2018,60656.0,"chicago, il",292950.0,77.0,40.0,40.0,177.77777780000002,1135.5,305416.0,115.0
10/1/2018,60657,18,18,201810.0,10/1/2018,10/2018,60657.0,"chicago, il",474550.0,437.0,35.0,196.0,246.49583330000002,1175.0,652724.0,576.0
10/1/2018,60659,15,15,201810.0,10/1/2018,10/2018,60659.0,"chicago, il",259050.0,92.0,53.0,36.0,157.24234119999997,1200.0,284776.0,114.0
10/1/2018,60660,7,7,201810.0,10/1/2018,10/2018,60660.0,"chicago, il",249500.0,159.0,46.5,56.0,162.21875,1100.0,291994.0,226.0
10/1/2018,60661,25,25,201810.0,10/1/2018,10/2018,60661.0,"chicago, il",449050.0,78.0,29.5,56.0,346.7225131,1196.5,466624.0,100.0
10/1/2018,60706,2,2,,,,,,,,,,,,,
10/1/2018,60707,12,12,,,,,,,,,,,,,
10/1/2018,60712,1,1,,,,,,,,,,,,,
10/1/2018,60714,1,1,,,,,,,,,,,,,
10/1/2018,60804,0,0,,,,,,,,,,,,,
10/1/2018,60805,0,0,,,,,,,,,,,,,
10/1/2018,60827,1,1,,,,,,,,,,,,,
10/1/2018,90615,10,10,,,,,,,,,,,,,
10/1/2019,9020,0,0,,,,,,,,,,,,,
10/1/2019,60202,1,1,,,,,,,,,,,,,
10/1/2019,60302,12,12,,,,,,,,,,,,,
10/1/2019,60409,0,0,,,,,,,,,,,,,
10/1/2019,60459,1,1,,,,,,,,,,,,,
10/1/2019,60602,40,40,201910.0,10/1/2019,10/2019,60602.0,"chicago, il",775050.0,31.0,49.5,8.0,489.3862079,1676.5,1167347.0,34.0
10/1/2019,60605,11,11,201910.0,10/1/2019,10/2019,60605.0,"chicago, il",420050.0,260.0,50.5,104.0,325.81617650000004,1250.0,671485.0,405.0
10/1/2019,60607,16,16,201910.0,10/1/2019,10/2019,60607.0,"chicago, il",487050.0,213.0,37.0,84.0,330.55128210000004,1251.0,686306.0,293.0
10/1/2019,60608,30,30,201910.0,10/1/2019,10/2019,60608.0,"chicago, il",362549.5,102.0,46.0,36.0,229.95,1238.0,397421.0,165.0
10/1/2019,60609,21,21,201910.0,10/1/2019,10/2019,60609.0,"chicago, il",195050.0,67.0,64.5,16.0,118.0909091,1228.0,236048.0,92.0
10/1/2019,60610,39,39,201910.0,10/1/2019,10/2019,60610.0,"chicago, il",572050.0,484.0,44.5,168.0,349.7102273,1432.5,1038663.0,575.0
10/1/2019,60611,10,10,201910.0,10/1/2019,10/2019,60611.0,"chicago, il",647050.0,752.0,66.0,208.0,417.38095239999996,1450.0,1091783.0,873.0
10/1/2019,60612,18,18,201910.0,10/1/2019,10/2019,60612.0,"chicago, il",364549.5,92.0,36.0,52.0,193.3324236,1356.0,478802.0,140.0
10/1/2019,60613,16,16,201910.0,10/1/2019,10/2019,60613.0,"chicago, il",344500.0,289.0,32.0,124.0,220.2912088,1016.0,546578.0,384.0
10/1/2019,60614,35,35,201910.0,10/1/2019,10/2019,60614.0,"chicago, il",693300.0,640.0,37.5,256.0,311.3764787,1405.5,1077426.0,818.0
10/1/2019,60615,5,5,201910.0,10/1/2019,10/2019,60615.0,"chicago, il",241375.0,182.0,66.5,52.0,135.66145830000002,1562.0,407148.0,235.0
10/1/2019,60616,16,16,201910.0,10/1/2019,10/2019,60616.0,"chicago, il",395050.0,182.0,50.5,64.0,263.624704,1250.0,442655.0,262.0
10/1/2019,60617,15,15,201910.0,10/1/2019,10/2019,60617.0,"chicago, il",132050.0,152.0,58.0,60.0,95.99560652,1298.0,139400.0,238.0
10/1/2019,60618,32,32,201910.0,10/1/2019,10/2019,60618.0,"chicago, il",485000.0,273.0,37.0,140.0,223.2983333,1375.0,593923.0,393.0
10/1/2019,60619,25,25,201910.0,10/1/2019,10/2019,60619.0,"chicago, il",130000.0,190.0,45.0,88.0,89.89411866,1287.0,136629.0,280.0
10/1/2019,60620,29,29,201910.0,10/1/2019,10/2019,60620.0,"chicago, il",153200.0,161.0,54.0,84.0,91.61111111,1400.0,145517.0,260.0
10/1/2019,60621,7,7,201910.0,10/1/2019,10/2019,60621.0,"chicago, il",56500.0,44.0,54.5,12.0,39.40508021,1255.0,83255.0,58.0
10/1/2019,60622,30,30,201910.0,10/1/2019,10/2019,60622.0,"chicago, il",559550.0,294.0,35.5,132.0,252.96428569999998,1300.0,688103.0,404.0
10/1/2019,60623,31,31,201910.0,10/1/2019,10/2019,60623.0,"chicago, il",132549.5,20.0,91.5,12.0,76.67780749,1588.0,133687.0,38.0
10/1/2019,60624,27,27,201910.0,10/1/2019,10/2019,60624.0,"chicago, il",145050.0,25.0,43.0,16.0,92.03525983,1325.0,151969.0,40.0
10/1/2019,60625,20,20,201910.0,10/1/2019,10/2019,60625.0,"chicago, il",292050.0,174.0,42.0,72.0,170.95145630000002,975.0,415254.0,234.0
10/1/2019,60626,3,3,201910.0,10/1/2019,10/2019,60626.0,"chicago, il",187500.0,133.0,36.0,64.0,144.1477273,920.5,219315.0,184.0
10/1/2019,60628,21,21,201910.0,10/1/2019,10/2019,60628.0,"chicago, il",108500.0,226.0,52.0,92.0,79.43181818,1200.0,108672.0,351.0
10/1/2019,60629,24,24,201910.0,10/1/2019,10/2019,60629.0,"chicago, il",214500.0,122.0,41.5,76.0,137.6542493,1304.0,203505.0,205.0
10/1/2019,60630,15,15,201910.0,10/1/2019,10/2019,60630.0,"chicago, il",338800.0,140.0,39.0,68.0,181.625,1339.0,340744.0,198.0
10/1/2019,60631,4,4,201910.0,10/1/2019,10/2019,60631.0,"chicago, il",372500.0,110.0,35.0,68.0,193.18181819999998,1589.5,399694.0,156.0
10/1/2019,60632,13,13,201910.0,10/1/2019,10/2019,60632.0,"chicago, il",239950.0,72.0,47.5,40.0,157.1575517,1380.0,248368.0,106.0
10/1/2019,60633,3,3,201910.0,10/1/2019,10/2019,60633.0,"chicago, il",125750.0,33.0,37.0,16.0,95.67212302,1250.0,126474.0,54.0
10/1/2019,60634,21,21,201910.0,10/1/2019,10/2019,60634.0,"chicago, il",315000.0,235.0,34.0,120.0,182.2746496,1443.5,326896.0,336.0
10/1/2019,60636,23,23,201910.0,10/1/2019,10/2019,60636.0,"chicago, il",74450.0,60.0,65.5,28.0,55.43237251,1166.0,92717.0,101.0
10/1/2019,60637,21,21,201910.0,10/1/2019,10/2019,60637.0,"chicago, il",167050.0,102.0,64.0,24.0,112.91666670000001,1280.0,234447.0,149.0
10/1/2019,60638,13,13,201910.0,10/1/2019,10/2019,60638.0,"chicago, il",264950.0,186.0,38.5,92.0,185.1651852,1207.5,263916.0,282.0
10/1/2019,60639,14,14,201910.0,10/1/2019,10/2019,60639.0,"chicago, il",254500.0,80.0,44.5,40.0,143.54166669999998,1390.5,265564.0,129.0
10/1/2019,60640,16,16,201910.0,10/1/2019,10/2019,60640.0,"chicago, il",291050.0,229.0,38.5,104.0,201.53125,1042.5,417739.0,323.0
10/1/2019,60641,17,17,201910.0,10/1/2019,10/2019,60641.0,"chicago, il",328750.0,127.0,34.5,56.0,170.6983875,1355.0,406858.0,189.0
10/1/2019,60642,14,14,201910.0,10/1/2019,10/2019,60642.0,"chicago, il",569550.0,174.0,31.5,80.0,268.142775,1347.5,602299.0,233.0
10/1/2019,60643,19,19,201910.0,10/1/2019,10/2019,60643.0,"chicago, il",199500.0,214.0,50.5,84.0,128.27734080000002,1521.0,252485.0,317.0
10/1/2019,60644,11,11,201910.0,10/1/2019,10/2019,60644.0,"chicago, il",137450.0,47.0,63.5,20.0,95.89285714,1406.5,146773.0,75.0
10/1/2019,60645,9,9,201910.0,10/1/2019,10/2019,60645.0,"chicago, il",187500.0,118.0,43.0,40.0,139.32528090000002,1200.0,259414.0,166.0
10/1/2019,60646,3,3,201910.0,10/1/2019,10/2019,60646.0,"chicago, il",424050.0,102.0,50.0,32.0,216.6035239,1571.5,502637.0,137.0
10/1/2019,60647,41,41,201910.0,10/1/2019,10/2019,60647.0,"chicago, il",499050.0,227.0,30.0,136.0,238.7718111,1326.0,616603.0,337.0
10/1/2019,60649,11,11,201910.0,10/1/2019,10/2019,60649.0,"chicago, il",127650.0,92.0,57.0,32.0,80.28340081,1500.0,159092.0,132.0
10/1/2019,60651,23,23,201910.0,10/1/2019,10/2019,60651.0,"chicago, il",245000.0,73.0,37.0,36.0,146.4275362,1400.0,244114.0,109.0
10/1/2019,60652,7,7,201910.0,10/1/2019,10/2019,60652.0,"chicago, il",219954.5,85.0,43.5,48.0,139.1231618,1245.0,201270.0,164.0
10/1/2019,60653,5,5,201910.0,10/1/2019,10/2019,60653.0,"chicago, il",374500.0,126.0,54.5,44.0,140.09740259999998,1825.0,411439.0,191.0
10/1/2019,60654,3,3,201910.0,10/1/2019,10/2019,60654.0,"chicago, il",500050.0,250.0,37.5,104.0,378.5862069,1249.0,784216.0,342.0
10/1/2019,60655,7,7,201910.0,10/1/2019,10/2019,60655.0,"chicago, il",261025.0,84.0,35.0,44.0,174.45255469999998,1272.5,266247.0,126.0
10/1/2019,60656,9,9,201910.0,10/1/2019,10/2019,60656.0,"chicago, il",301500.0,89.0,34.0,52.0,181.8,1100.0,297569.0,137.0
10/1/2019,60657,18,18,201910.0,10/1/2019,10/2019,60657.0,"chicago, il",477550.0,491.0,38.5,220.0,245.73611110000002,1200.0,600712.0,615.0
10/1/2019,60659,12,12,201910.0,10/1/2019,10/2019,60659.0,"chicago, il",219550.0,81.0,41.5,36.0,137.3669406,1050.0,256066.0,109.0
10/1/2019,60660,1,1,201910.0,10/1/2019,10/2019,60660.0,"chicago, il",245000.0,190.0,39.0,92.0,173.46040390000002,1100.0,311351.0,252.0
10/1/2019,60661,42,42,201910.0,10/1/2019,10/2019,60661.0,"chicago, il",420050.0,57.0,29.5,40.0,311.0644963,832.5,458833.0,76.0
10/1/2019,60706,0,0,,,,,,,,,,,,,
10/1/2019,60707,7,7,,,,,,,,,,,,,
10/1/2019,60712,0,0,,,,,,,,,,,,,
10/1/2019,60804,0,0,,,,,,,,,,,,,
10/1/2019,60805,1,1,,,,,,,,,,,,,
10/1/2019,90615,7,7,,,,,,,,,,,,,
10/1/2020,9020,0,0,,,,,,,,,,,,,
10/1/2020,46394,0,0,,,,,,,,,,,,,
10/1/2020,60302,11,11,,,,,,,,,,,,,
10/1/2020,60459,0,0,,,,,,,,,,,,,
10/1/2020,60602,7,7,202010.0,10/1/2020,10/2020,60602.0,"chicago, il",675050.0,41.0,56.0,4.0,416.66333330000003,1561.0,929461.0,46.0
10/1/2020,60605,2,2,202010.0,10/1/2020,10/2020,60605.0,"chicago, il",375050.0,460.0,46.0,136.0,300.2842928,1250.0,585897.0,551.0
10/1/2020,60607,5,5,202010.0,10/1/2020,10/2020,60607.0,"chicago, il",479050.0,343.0,36.0,148.0,343.1307794,1250.0,627081.0,479.0
10/1/2020,60608,8,8,202010.0,10/1/2020,10/2020,60608.0,"chicago, il",335050.0,123.0,41.0,60.0,249.00556880000002,1226.0,393209.0,203.0
10/1/2020,60609,7,7,202010.0,10/1/2020,10/2020,60609.0,"chicago, il",335050.0,61.0,38.0,32.0,176.0510511,2000.0,338350.0,99.0
10/1/2020,60610,7,7,202010.0,10/1/2020,10/2020,60610.0,"chicago, il",470050.0,695.0,52.0,208.0,326.9230769,1240.0,881077.0,788.0
10/1/2020,60611,4,4,202010.0,10/1/2020,10/2020,60611.0,"chicago, il",549050.0,1090.0,64.0,216.0,384.6153846,1350.0,896895.0,1194.0
10/1/2020,60612,11,11,202010.0,10/1/2020,10/2020,60612.0,"chicago, il",300050.0,125.0,31.0,68.0,186.2727273,1200.0,412261.0,169.0
10/1/2020,60613,7,7,202010.0,10/1/2020,10/2020,60613.0,"chicago, il",289050.0,440.0,34.0,204.0,216.66666669999998,840.0,436893.0,562.0
10/1/2020,60614,8,8,202010.0,10/1/2020,10/2020,60614.0,"chicago, il",643050.0,772.0,37.0,336.0,309.7345133,1246.0,989330.0,989.0
10/1/2020,60615,4,4,202010.0,10/1/2020,10/2020,60615.0,"chicago, il",275050.0,151.0,59.0,52.0,149.4252874,1536.0,439105.0,220.0
10/1/2020,60616,3,3,202010.0,10/1/2020,10/2020,60616.0,"chicago, il",337050.0,246.0,36.0,120.0,270.2702703,1088.0,415230.0,360.0
10/1/2020,60617,4,4,202010.0,10/1/2020,10/2020,60617.0,"chicago, il",145050.0,82.0,54.0,48.0,106.9593148,1214.0,151615.0,208.0
10/1/2020,60618,12,12,202010.0,10/1/2020,10/2020,60618.0,"chicago, il",449050.0,283.0,30.0,148.0,229.16625,1200.0,554540.0,421.0
10/1/2020,60619,4,4,202010.0,10/1/2020,10/2020,60619.0,"chicago, il",135050.0,81.0,50.0,60.0,95.23809524,1269.0,140520.0,193.0
10/1/2020,60620,6,6,202010.0,10/1/2020,10/2020,60620.0,"chicago, il",155050.0,69.0,44.0,40.0,102.83687940000002,1275.0,159521.0,208.0
