lat,lng,detail,Zip
41.99,-87.8,"{'house_number': '5950', 'road': 'North East Circle Avenue', 'neighbourhood': 'Norwood Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60631', 'country': 'United States of America', 'country_code': 'us'}",60631
41.99,-87.82,"{'house_number': '6042', 'road': 'North Overhill Avenue', 'neighbourhood': 'Norwood Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60631', 'country': 'United States of America', 'country_code': 'us'}",60631
41.99,-87.81,"{'house_number': '7273', 'road': 'West Peterson Avenue', 'neighbourhood': 'Norwood Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60631', 'country': 'United States of America', 'country_code': 'us'}",60631
42.01,-87.82,"{'house_number': '7121', 'road': 'North Ozark Avenue', 'neighbourhood': 'Edison Park', 'town': 'Park Ridge', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60631', 'country': 'United States of America', 'country_code': 'us'}",60631
41.99,-87.79,"{'house_number': '6010', 'road': 'North Newburg Avenue', 'neighbourhood': 'Norwood Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60631', 'country': 'United States of America', 'country_code': 'us'}",60631
41.82,-87.71,"{'road': 'North Street', 'neighbourhood': 'Brighton Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.82,-87.7,"{'house_number': '3010', 'road': 'West 40th Place', 'neighbourhood': 'Brighton Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.8,-87.69,"{'house_number': '5137', 'road': 'South Talman Avenue', 'neighbourhood': 'Gage Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.83,-87.69,"{'house_number': '3504', 'road': 'South Rockwell Street', 'neighbourhood': 'Brighton Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.82,-87.69,"{'house_number': '4034', 'road': 'South Rockwell Street', 'neighbourhood': 'Brighton Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.82,-87.68,"{'house_number': '2159', 'road': 'West Pershing Road', 'neighbourhood': 'McKinley Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.81,-87.7,"{'house_number': '3098', 'road': 'West 46th Street', 'neighbourhood': 'Brighton Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.81,-87.72,"{'house_number': '4548', 'road': 'South Avers Avenue', 'neighbourhood': 'Archer Heights', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.82,-87.72,"{'amenity': 'Trailer Parking', 'road': 'West 41st Street', 'neighbourhood': 'Archer Heights', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.83,-87.73,"{'house_number': '4205', 'road': 'West 35th Street', 'neighbourhood': 'South Lawndale', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.83,-87.67,"{'house_number': '1749-1751', 'road': 'West 35th Street', 'neighbourhood': 'McKinley Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.83,-87.7,"{'house_number': '3000', 'road': 'West 36th Street', 'neighbourhood': 'Brighton Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.8,-87.68,"{'amenity': 'Chicago Fire Department Engine Company 123', 'house_number': '2215', 'road': 'West 51st Street', 'neighbourhood': 'Gage Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.81,-87.69,"{'house_number': '4601', 'road': 'South Talman Avenue', 'neighbourhood': 'Brighton Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.8,-87.74,"{'house_number': '5109', 'road': 'South Kilpatrick Avenue', 'neighbourhood': 'Garfield Ridge', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.8,-87.72,"{'house_number': '5120', 'road': 'South Avers Avenue', 'neighbourhood': 'West Elsdon', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.8,-87.71,"{'house_number': '5122', 'road': 'South Trumbull Avenue', 'neighbourhood': 'Gage Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.81,-87.74,"{'house_number': '4544', 'road': 'South Knox Avenue', 'neighbourhood': 'Garfield Ridge', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.81,-87.71,"{'house_number': '4573', 'road': 'South Archer Avenue', 'neighbourhood': 'Brighton Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.8,-87.7,"{'house_number': '5127', 'road': 'South Whipple Street', 'neighbourhood': 'Gage Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.82,-87.73,"{'house_number': '4250', 'road': 'West 40th Street', 'neighbourhood': 'Archer Heights', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60632', 'country': 'United States of America', 'country_code': 'us'}",60632
41.68,-87.54,"{'house_number': '11835', 'road': 'South Avenue O', 'neighbourhood': 'Hegewisch', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60633', 'country': 'United States of America', 'country_code': 'us'}",60633
41.67,-87.58,"{'neighbourhood': 'South Deering', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60633', 'country': 'United States of America', 'country_code': 'us'}",60633
41.66,-87.55,"{'house_number': '12932', 'road': 'South Carondolet Avenue', 'neighbourhood': 'Hegewisch', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60633', 'country': 'United States of America', 'country_code': 'us'}",60633
41.67,-87.55,"{'house_number': '12260', 'road': 'South Carondolet Avenue', 'neighbourhood': 'South Deering', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60633', 'country': 'United States of America', 'country_code': 'us'}",60633
41.7,-87.54,"{'house_number': '10731', 'road': 'South Avenue O', 'neighbourhood': 'East Side', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60633', 'country': 'United States of America', 'country_code': 'us'}",60633
41.68,-87.6,"{'road': 'South Doty Avenue', 'neighbourhood': 'South Deering', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60633', 'country': 'United States of America', 'country_code': 'us'}",60633
41.66,-87.59,"{'road': 'East 130th Street', 'neighbourhood': 'Riverdale', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60633', 'country': 'United States of America', 'country_code': 'us'}",60633
41.65,-87.54,"{'house_number': '3429', 'road': 'East 135th Street', 'neighbourhood': 'Hegewisch', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60633', 'country': 'United States of America', 'country_code': 'us'}",60633
41.68,-87.56,"{'natural': 'Indian Ridge Marsh', 'road': 'East 117th Street', 'neighbourhood': 'South Deering', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60633', 'country': 'United States of America', 'country_code': 'us'}",60633
41.65,-87.55,"{'road': 'South Brainard Avenue', 'neighbourhood': 'Hegewisch', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60633', 'country': 'United States of America', 'country_code': 'us'}",60633
41.65,-87.56,"{'house_number': '13500', 'road': 'South Hoxie Avenue', 'neighbourhood': 'Hegewisch', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60633', 'country': 'United States of America', 'country_code': 'us'}",60633
41.65,-87.53,"{'house_number': '4059', 'road': 'East 134th Street', 'residential': 'Harbour Point Estates', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60633', 'country': 'United States of America', 'country_code': 'us'}",60633
41.66,-87.54,"{'house_number': '12956', 'road': 'South Avenue O', 'neighbourhood': 'Hegewisch', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60633', 'country': 'United States of America', 'country_code': 'us'}",60633
41.94,-87.79,"{'house_number': '3258', 'road': 'North Neenah Avenue', 'neighbourhood': 'Dunning', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.94,-87.77,"{'house_number': '5725', 'road': 'West School Street', 'neighbourhood': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.95,-87.76,"{'house_number': '5308', 'road': 'West Grace Street', 'neighbourhood': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.96,-87.76,"{'house_number': '5300', 'road': 'West Pensacola Avenue', 'neighbourhood': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.94,-87.81,"{'house_number': '3305', 'road': 'North Odell Avenue', 'neighbourhood': 'Dunning', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.94,-87.76,"{'house_number': '5316', 'road': 'West Melrose Street', 'neighbourhood': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.95,-87.8,"{'house_number': '3830', 'road': 'North Newland Avenue', 'neighbourhood': 'Dunning', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.95,-87.75,"{'house_number': '4900', 'road': 'West Grace Street', 'neighbourhood': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.95,-87.83,"{'house_number': '3851', 'road': 'North Paris Avenue', 'neighbourhood': 'Dunning', 'city': 'Chicago', 'municipality': 'Norwood Park Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.95,-87.78,"{'house_number': '6121', 'road': 'West Berenice Avenue', 'neighbourhood': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.95,-87.77,"{'house_number': '5713', 'road': 'West Berenice Avenue', 'neighbourhood': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.93,-87.78,"{'house_number': '2726', 'road': 'North Moody Avenue', 'police_beat': 'Beat 2512', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.95,-87.81,"{'house_number': '3840', 'road': 'North Octavia Avenue', 'neighbourhood': 'Dunning', 'town': 'Norridge', 'municipality': 'Norwood Park Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.94,-87.8,"{'house_number': '6949', 'road': 'West School Street', 'neighbourhood': 'Dunning', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.96,-87.79,"{'amenity': 'Wilbur Wright College', 'house_number': '4300', 'road': 'North Narragansett Avenue', 'neighbourhood': 'Dunning', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.92,-87.77,"{'house_number': '2168', 'road': 'North Mango Avenue', 'police_beat': 'Beat 2515', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.94,-87.83,"{'house_number': '3319', 'road': 'North Paris Avenue', 'neighbourhood': 'Dunning', 'city': 'Chicago', 'municipality': 'Norwood Park Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.95,-87.79,"{'house_number': '6519', 'road': 'West Byron Street', 'neighbourhood': 'Dunning', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.95,-87.82,"{'house_number': '3866', 'road': 'North Ottawa Avenue', 'neighbourhood': 'Dunning', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.94,-87.78,"{'house_number': '6131', 'road': 'West School Street', 'neighbourhood': 'Dunning', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.93,-87.77,"{'house_number': '2718', 'road': 'North Mango Avenue', 'police_beat': 'Beat 2515', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.94,-87.82,"{'house_number': '3315', 'road': 'North Ozark Avenue', 'neighbourhood': 'Dunning', 'town': 'Elmwood Park', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60634', 'country': 'United States of America', 'country_code': 'us'}",60634
41.78,-87.65,"{'house_number': '1000-1008', 'road': 'West 63rd Street', 'neighbourhood': 'Englewood', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.76,-87.67,"{'house_number': '7340', 'road': 'South Honore Street', 'neighbourhood': 'West Englewood', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.78,-87.67,"{'house_number': '6239', 'road': 'South Honore Street', 'neighbourhood': 'West Englewood', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.76,-87.66,"{'house_number': '1429', 'road': 'West 73rd Place', 'neighbourhood': 'West Englewood', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.77,-87.66,"{'house_number': '6811', 'road': 'South Bishop Street', 'neighbourhood': 'West Englewood', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.78,-87.63,"{'amenity': 'Wentworth Ave & 63rd St', 'road': 'West 63rd Street', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.78,-87.68,"{'house_number': '2272', 'road': 'West 63rd Street', 'neighbourhood': 'Chicago Lawn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.77,-87.67,"{'house_number': '6809', 'road': 'South Honore Street', 'neighbourhood': 'West Englewood', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.79,-87.68,"{'house_number': '5641', 'road': 'South Oakley Avenue', 'neighbourhood': 'Gage Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.79,-87.67,"{'house_number': '5711', 'road': 'South Honore Street', 'neighbourhood': 'West Englewood', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.77,-87.68,"{'house_number': '6802', 'road': 'South Bell Avenue', 'neighbourhood': 'Chicago Lawn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.81,-87.67,"{'house_number': '4610', 'road': 'South Wood Street', 'neighbourhood': 'West Englewood', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.79,-87.66,"{'house_number': '5708', 'road': 'South Loomis Boulevard', 'neighbourhood': 'New City', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.76,-87.68,"{'house_number': '7335', 'road': 'South Oakley Avenue', 'neighbourhood': 'Chicago Lawn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.8,-87.66,"{'house_number': '5142', 'road': 'South Loomis Boulevard', 'neighbourhood': 'New City', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.8,-87.67,"{'house_number': '5144', 'road': 'South Wood Street', 'neighbourhood': 'West Englewood', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.78,-87.66,"{'amenity': 'Chicago Police Department 7th District', 'house_number': '1428', 'road': 'West 63rd Street', 'neighbourhood': 'West Englewood', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60636', 'country': 'United States of America', 'country_code': 'us'}",60636
41.82,-87.62,"{'house_number': '4108', 'road': 'South Prairie Avenue', 'neighbourhood': 'Washington Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60637', 'country': 'United States of America', 'country_code': 'us'}",60637
41.78,-87.61,"{'house_number': '6316', 'road': 'South Champlain Avenue', 'neighbourhood': 'Woodlawn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60637', 'country': 'United States of America', 'country_code': 'us'}",60637
41.78,-87.6,"{'house_number': '6317-6319', 'road': 'South Ellis Avenue', 'neighbourhood': 'Woodlawn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60637', 'country': 'United States of America', 'country_code': 'us'}",60637
41.79,-87.58,"{'road': 'East Science Drive', 'neighbourhood': 'Hyde Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60637', 'country': 'United States of America', 'country_code': 'us'}",60637
41.79,-87.6,"{'amenity': 'The University of Chicago', 'house_number': '5801', 'road': 'South Ellis Avenue', 'neighbourhood': 'Hyde Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60637', 'country': 'United States of America', 'country_code': 'us'}",60637
41.79,-87.61,"{'natural': 'Mere', 'road': 'South Russell Drive', 'neighbourhood': 'Washington Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60637', 'country': 'United States of America', 'country_code': 'us'}",60637
41.8,-87.62,"{'house_number': '5200-5202', 'road': 'South Prairie Avenue', 'neighbourhood': 'Washington Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60637', 'country': 'United States of America', 'country_code': 'us'}",60637
41.79,-87.59,"{'house_number': '5747', 'road': 'South Blackstone Avenue', 'neighbourhood': 'Hyde Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60637', 'country': 'United States of America', 'country_code': 'us'}",60637
41.81,-87.62,"{'house_number': '4636', 'road': 'South Prairie Avenue', 'neighbourhood': 'Washington Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60637', 'country': 'United States of America', 'country_code': 'us'}",60637
41.78,-87.59,"{'railway': '63rd Street', 'road': 'East 63rd Street', 'neighbourhood': 'Woodlawn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60637', 'country': 'United States of America', 'country_code': 'us'}",60637
41.78,-87.62,"{'house_number': '201', 'road': 'East 63rd Street', 'neighbourhood': 'Washington Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60637', 'country': 'United States of America', 'country_code': 'us'}",60637
41.81,-87.66,"{'house_number': '1400-1422', 'road': 'West 47th Street', 'neighbourhood': 'New City', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.78,-87.77,"{'house_number': '6153', 'road': 'South Mason Avenue', 'neighbourhood': 'Clearing', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.79,-87.74,"{'amenity': 'Midway Airport Parking Garage', 'house_number': '5701', 'road': 'South Cicero Avenue', 'neighbourhood': 'Garfield Ridge', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.8,-87.76,"{'amenity': 'Mark Twain Elementary School', 'road': 'South Linder Avenue', 'neighbourhood': 'Garfield Ridge', 'city': 'Chicago', 'municipality': 'Stickney Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.81,-87.68,"{'house_number': '2240', 'road': 'West 47th Street', 'neighbourhood': 'New City', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.8,-87.75,"{'house_number': '5105', 'road': 'South Leclaire Avenue', 'neighbourhood': 'Garfield Ridge', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.8,-87.77,"{'house_number': '5900', 'road': 'West 51st Street', 'neighbourhood': 'Glenn', 'municipality': 'Stickney Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.81,-87.65,"{'house_number': '900', 'road': 'West 47th Street', 'neighbourhood': 'New City', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.79,-87.78,"{'house_number': '6325', 'road': 'West 56th Street', 'neighbourhood': 'Garfield Ridge', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.78,-87.79,"{'house_number': '6140', 'road': 'South Rutherford Avenue', 'neighbourhood': 'Clearing', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.79,-87.79,"{'house_number': '5609', 'road': 'South Rutherford Avenue', 'neighbourhood': 'Clearing', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.79,-87.77,"{'house_number': '5620', 'road': 'South Mayfield Avenue', 'neighbourhood': 'Garfield Ridge', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.78,-87.75,"{'aeroway': 'Chicago Midway International Airport', 'house_number': '5700', 'road': 'South Cicero Avenue', 'neighbourhood': 'Garfield Ridge', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.81,-87.75,"{'house_number': '4543', 'road': 'South Leclaire Avenue', 'neighbourhood': 'Garfield Ridge', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.77,-87.79,"{'road': 'West 66th Place', 'village': 'Bedford Park', 'municipality': 'Stickney Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.8,-87.78,"{'house_number': '6338', 'road': 'West 51st Street', 'neighbourhood': 'Garfield Ridge', 'city': 'Chicago', 'municipality': 'Stickney Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.79,-87.8,"{'house_number': '5605', 'road': 'South Neva Avenue', 'neighbourhood': 'Garfield Ridge', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.78,-87.78,"{'house_number': '6138', 'road': 'South Mulligan Avenue', 'neighbourhood': 'Clearing', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.78,-87.8,"{'house_number': '6135-6155', 'road': 'South Harlem Avenue', 'neighbourhood': 'Clearing', 'town': 'Summit', 'municipality': 'Lyons Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.77,-87.78,"{'road': 'South Narragansett Avenue', 'village': 'Bedford Park', 'municipality': 'Stickney Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.79,-87.75,"{'aeroway': 'Chicago Midway International Airport', 'house_number': '5700', 'road': 'South Cicero Avenue', 'neighbourhood': 'Garfield Ridge', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
